,Estimator,Score Time (Mean),Number of features selected (K),Score Function,Fit Time (Mean),Dataset Name
0,GaussianNB,0.25308382511138916,1,f_classif_wrapper,0.029415488243103027,subramanian
1,GaussianNB,0.22839570045471191,1,RFE_wrapper,0.03490602970123291,subramanian
2,GaussianNB,0.22490501403808594,1,relieff_wrapper,0.03041839599609375,subramanian
3,GaussianNB,0.24584877490997314,1,relaxed_lasso_wrapper,0.032169461250305176,subramanian
4,GaussianNB,0.23637521266937256,2,f_classif_wrapper,0.026429295539855957,subramanian
5,GaussianNB,0.22889578342437744,2,RFE_wrapper,0.03141605854034424,subramanian
6,GaussianNB,0.2600668668746948,2,relieff_wrapper,0.03540515899658203,subramanian
7,GaussianNB,0.2752723693847656,2,relaxed_lasso_wrapper,0.020943522453308105,subramanian
8,GaussianNB,0.26230621337890625,3,f_classif_wrapper,0.01845073699951172,subramanian
9,GaussianNB,0.26779282093048096,3,RFE_wrapper,0.027933239936828613,subramanian
10,GaussianNB,0.27951502799987793,3,relieff_wrapper,0.01970088481903076,subramanian
11,GaussianNB,0.2418609857559204,3,relaxed_lasso_wrapper,0.03416264057159424,subramanian
12,GaussianNB,0.29197990894317627,4,f_classif_wrapper,0.031914472579956055,subramanian
13,GaussianNB,0.32090234756469727,4,RFE_wrapper,0.021442532539367676,subramanian
14,GaussianNB,0.2874915599822998,4,relieff_wrapper,0.02293872833251953,subramanian
15,GaussianNB,0.2907363176345825,4,relaxed_lasso_wrapper,0.03690147399902344,subramanian
16,GaussianNB,0.2550787925720215,5,f_classif_wrapper,0.06358373165130615,subramanian
17,GaussianNB,0.26180756092071533,5,RFE_wrapper,0.03266620635986328,subramanian
18,GaussianNB,0.2348790168762207,5,relieff_wrapper,0.025685787200927734,subramanian
19,GaussianNB,0.2358759641647339,5,relaxed_lasso_wrapper,0.023935556411743164,subramanian
20,GaussianNB,0.28799378871917725,10,f_classif_wrapper,0.023935556411743164,subramanian
21,GaussianNB,0.327140212059021,10,RFE_wrapper,0.024933338165283203,subramanian
22,GaussianNB,0.28350329399108887,10,relieff_wrapper,0.03390514850616455,subramanian
23,GaussianNB,0.2924792766571045,10,relaxed_lasso_wrapper,0.0359041690826416,subramanian
24,GaussianNB,0.26480650901794434,20,f_classif_wrapper,0.024933338165283203,subramanian
25,GaussianNB,0.2458493709564209,20,RFE_wrapper,0.044634461402893066,subramanian
26,GaussianNB,0.2909824848175049,20,relieff_wrapper,0.025931119918823242,subramanian
27,GaussianNB,0.2982172966003418,20,relaxed_lasso_wrapper,0.02592623233795166,subramanian
28,GaussianNB,0.3019533157348633,50,f_classif_wrapper,0.03191518783569336,subramanian
29,GaussianNB,0.23138880729675293,50,RFE_wrapper,0.04089081287384033,subramanian
30,GaussianNB,0.2485964298248291,50,relieff_wrapper,0.02243959903717041,subramanian
31,GaussianNB,0.23214221000671387,50,relaxed_lasso_wrapper,0.019946575164794922,subramanian
32,GaussianNB,0.22789812088012695,100,f_classif_wrapper,0.029920101165771484,subramanian
33,GaussianNB,0.2588247060775757,100,RFE_wrapper,0.018949270248413086,subramanian
34,GaussianNB,0.25258660316467285,100,relieff_wrapper,0.02593088150024414,subramanian
35,GaussianNB,0.2962146997451782,100,relaxed_lasso_wrapper,0.02119767665863037,subramanian
36,SVC,0.3024517297744751,1,f_classif_wrapper,0.028423786163330078,subramanian
37,SVC,0.2827582359313965,1,RFE_wrapper,0.05734670162200928,subramanian
38,SVC,0.23837780952453613,1,relieff_wrapper,0.03291189670562744,subramanian
39,SVC,0.24585020542144775,1,relaxed_lasso_wrapper,0.03341817855834961,subramanian
40,SVC,0.26355671882629395,2,f_classif_wrapper,0.02543187141418457,subramanian
41,SVC,0.25183045864105225,2,RFE_wrapper,0.03566133975982666,subramanian
42,SVC,0.24186038970947266,2,relieff_wrapper,0.03241324424743652,subramanian
43,SVC,0.26779818534851074,2,relaxed_lasso_wrapper,0.04039192199707031,subramanian
44,SVC,0.34060347080230713,3,f_classif_wrapper,0.024933576583862305,subramanian
45,SVC,0.2645542621612549,3,RFE_wrapper,0.059095144271850586,subramanian
46,SVC,0.28101015090942383,3,relieff_wrapper,0.034407854080200195,subramanian
47,SVC,0.2560768127441406,3,relaxed_lasso_wrapper,0.04338371753692627,subramanian
48,SVC,0.24734580516815186,4,f_classif_wrapper,0.022194504737854004,subramanian
49,SVC,0.2637983560562134,4,RFE_wrapper,0.027184486389160156,subramanian
50,SVC,0.330136775970459,4,relieff_wrapper,0.028423786163330078,subramanian
51,SVC,0.2742730379104614,4,relaxed_lasso_wrapper,0.02618396282196045,subramanian
52,SVC,0.2505815029144287,5,f_classif_wrapper,0.036910057067871094,subramanian
53,SVC,0.2560766935348511,5,RFE_wrapper,0.03540492057800293,subramanian
54,SVC,0.24510574340820312,5,relieff_wrapper,0.023936033248901367,subramanian
55,SVC,0.24086284637451172,5,relaxed_lasso_wrapper,0.03291189670562744,subramanian
56,SVC,0.24685406684875488,10,f_classif_wrapper,0.023936033248901367,subramanian
57,SVC,0.2618069648742676,10,RFE_wrapper,0.029175519943237305,subramanian
58,SVC,0.3318735361099243,10,relieff_wrapper,0.02243983745574951,subramanian
59,SVC,0.27253270149230957,10,relaxed_lasso_wrapper,0.03291165828704834,subramanian
60,SVC,0.2613084316253662,20,f_classif_wrapper,0.04313850402832031,subramanian
61,SVC,0.23338007926940918,20,RFE_wrapper,0.026431918144226074,subramanian
62,SVC,0.25009238719940186,20,relieff_wrapper,0.03490638732910156,subramanian
63,SVC,0.2590678930282593,20,relaxed_lasso_wrapper,0.026429295539855957,subramanian
64,SVC,0.25408077239990234,50,f_classif_wrapper,0.022434592247009277,subramanian
65,SVC,0.3016998767852783,50,RFE_wrapper,0.0346606969833374,subramanian
66,SVC,0.2745264768600464,50,relieff_wrapper,0.05634939670562744,subramanian
67,SVC,0.24983906745910645,50,relaxed_lasso_wrapper,0.05186140537261963,subramanian
68,SVC,0.2603187561035156,100,f_classif_wrapper,0.04388248920440674,subramanian
69,SVC,0.2795135974884033,100,RFE_wrapper,0.04238617420196533,subramanian
70,SVC,0.26505160331726074,100,relieff_wrapper,0.04238700866699219,subramanian
71,SVC,0.25009167194366455,100,relaxed_lasso_wrapper,0.04388260841369629,subramanian
72,RandomForestClassifier,0.2705388069152832,1,f_classif_wrapper,0.3079385757446289,subramanian
73,RandomForestClassifier,0.26679348945617676,1,RFE_wrapper,0.331132173538208,subramanian
74,RandomForestClassifier,0.26629507541656494,1,relieff_wrapper,0.2972224950790405,subramanian
75,RandomForestClassifier,0.31666886806488037,1,relaxed_lasso_wrapper,0.2643015384674072,subramanian
76,RandomForestClassifier,0.3580585718154907,2,f_classif_wrapper,0.21568429470062256,subramanian
77,RandomForestClassifier,0.2992163896560669,2,RFE_wrapper,0.2792602777481079,subramanian
78,RandomForestClassifier,0.2737758159637451,2,relieff_wrapper,0.281510591506958,subramanian
79,RandomForestClassifier,0.29672324657440186,2,relaxed_lasso_wrapper,0.257321834564209,subramanian
80,RandomForestClassifier,0.26929736137390137,3,f_classif_wrapper,0.255326509475708,subramanian
81,RandomForestClassifier,0.3899739980697632,3,RFE_wrapper,0.26854467391967773,subramanian
82,RandomForestClassifier,0.3837442398071289,3,relieff_wrapper,0.2318880558013916,subramanian
83,RandomForestClassifier,0.41440725326538086,3,relaxed_lasso_wrapper,0.24087309837341309,subramanian
84,RandomForestClassifier,0.32190072536468506,4,f_classif_wrapper,0.25807225704193115,subramanian
85,RandomForestClassifier,0.33262670040130615,4,RFE_wrapper,0.2593141794204712,subramanian
86,RandomForestClassifier,0.3268890380859375,4,relieff_wrapper,0.31218087673187256,subramanian
87,RandomForestClassifier,0.34184932708740234,4,relaxed_lasso_wrapper,0.3064420223236084,subramanian
88,RandomForestClassifier,0.3144221305847168,5,f_classif_wrapper,0.2897413969039917,subramanian
89,RandomForestClassifier,0.3475881814956665,5,RFE_wrapper,0.3054463863372803,subramanian
90,RandomForestClassifier,0.3189098834991455,5,relieff_wrapper,0.23238730430603027,subramanian
91,RandomForestClassifier,0.2927333116531372,5,relaxed_lasso_wrapper,0.33087778091430664,subramanian
92,RandomForestClassifier,0.2989621162414551,10,f_classif_wrapper,0.32439541816711426,subramanian
93,RandomForestClassifier,0.2825061082839966,10,RFE_wrapper,0.25233376026153564,subramanian
94,RandomForestClassifier,0.3513317108154297,10,relieff_wrapper,0.2508370876312256,subramanian
95,RandomForestClassifier,0.3814988136291504,10,relaxed_lasso_wrapper,0.32115650177001953,subramanian
96,RandomForestClassifier,0.2772667407989502,20,f_classif_wrapper,0.44807302951812744,subramanian
97,RandomForestClassifier,0.30494630336761475,20,RFE_wrapper,0.322401762008667,subramanian
98,RandomForestClassifier,0.2717803716659546,20,relieff_wrapper,0.3017110824584961,subramanian
99,RandomForestClassifier,0.36204731464385986,20,relaxed_lasso_wrapper,0.28599822521209717,subramanian
100,RandomForestClassifier,0.37999188899993896,50,f_classif_wrapper,0.26305854320526123,subramanian
101,RandomForestClassifier,0.31765031814575195,50,RFE_wrapper,0.38872241973876953,subramanian
102,RandomForestClassifier,0.36029887199401855,50,relieff_wrapper,0.3321117162704468,subramanian
103,RandomForestClassifier,0.3834899663925171,50,relaxed_lasso_wrapper,0.28773927688598633,subramanian
104,RandomForestClassifier,0.35307157039642334,100,f_classif_wrapper,0.2932239770889282,subramanian
105,RandomForestClassifier,0.38149547576904297,100,RFE_wrapper,0.3084360361099243,subramanian
106,RandomForestClassifier,0.31292498111724854,100,relieff_wrapper,0.37900280952453613,subramanian
107,RandomForestClassifier,0.33237361907958984,100,relaxed_lasso_wrapper,0.3106846809387207,subramanian
108,LogisticRegression,0.3406064510345459,1,f_classif_wrapper,0.04338407516479492,subramanian
109,LogisticRegression,0.2869948148727417,1,RFE_wrapper,0.03640258312225342,subramanian
110,LogisticRegression,0.24734580516815186,1,relieff_wrapper,0.03091740608215332,subramanian
111,LogisticRegression,0.23688137531280518,1,relaxed_lasso_wrapper,0.04438126087188721,subramanian
112,LogisticRegression,0.2625594139099121,2,f_classif_wrapper,0.042386412620544434,subramanian
113,LogisticRegression,0.2752953767776489,2,RFE_wrapper,0.023935317993164062,subramanian
114,LogisticRegression,0.2949730157852173,2,relieff_wrapper,0.032413363456726074,subramanian
115,LogisticRegression,0.30743956565856934,2,relaxed_lasso_wrapper,0.031171083450317383,subramanian
116,LogisticRegression,0.2817542552947998,3,f_classif_wrapper,0.032168030738830566,subramanian
117,LogisticRegression,0.2894864082336426,3,RFE_wrapper,0.08153581619262695,subramanian
118,LogisticRegression,0.2638092041015625,3,relieff_wrapper,0.026922106742858887,subramanian
119,LogisticRegression,0.2573198080062866,3,relaxed_lasso_wrapper,0.030418753623962402,subramanian
120,LogisticRegression,0.30420219898223877,4,f_classif_wrapper,0.036901116371154785,subramanian
121,LogisticRegression,0.3276393413543701,4,RFE_wrapper,0.02593088150024414,subramanian
122,LogisticRegression,0.3271411657333374,4,relieff_wrapper,0.03789865970611572,subramanian
123,LogisticRegression,0.29522645473480225,4,relaxed_lasso_wrapper,0.0675731897354126,subramanian
124,LogisticRegression,0.2914828062057495,5,f_classif_wrapper,0.035402774810791016,subramanian
125,LogisticRegression,0.27153635025024414,5,RFE_wrapper,0.03141617774963379,subramanian
126,LogisticRegression,0.30893611907958984,5,relieff_wrapper,0.03914952278137207,subramanian
127,LogisticRegression,0.319661021232605,5,relaxed_lasso_wrapper,0.047373414039611816,subramanian
128,LogisticRegression,0.3069411516189575,10,f_classif_wrapper,0.04164254665374756,subramanian
129,LogisticRegression,0.29397594928741455,10,RFE_wrapper,0.059839606285095215,subramanian
130,LogisticRegression,0.2902411222457886,10,relieff_wrapper,0.047373056411743164,subramanian
131,LogisticRegression,0.3336247205734253,10,relaxed_lasso_wrapper,0.04886937141418457,subramanian
132,LogisticRegression,0.3580585718154907,20,f_classif_wrapper,0.042640089988708496,subramanian
133,LogisticRegression,0.3054448366165161,20,RFE_wrapper,0.03216850757598877,subramanian
134,LogisticRegression,0.32862818241119385,20,relieff_wrapper,0.039394497871398926,subramanian
135,LogisticRegression,0.26081085205078125,20,relaxed_lasso_wrapper,0.09176182746887207,subramanian
136,LogisticRegression,0.25284111499786377,50,f_classif_wrapper,0.0733041763305664,subramanian
137,LogisticRegression,0.2762707471847534,50,RFE_wrapper,0.029674887657165527,subramanian
138,LogisticRegression,0.2949734926223755,50,relieff_wrapper,0.028425216674804688,subramanian
139,LogisticRegression,0.3306235074996948,50,relaxed_lasso_wrapper,0.03391909599304199,subramanian
140,LogisticRegression,0.3675335645675659,100,f_classif_wrapper,0.05086386203765869,subramanian
141,LogisticRegression,0.2792702913284302,100,RFE_wrapper,0.08178102970123291,subramanian
142,LogisticRegression,0.2623060941696167,100,relieff_wrapper,0.04014718532562256,subramanian
143,LogisticRegression,0.32464754581451416,100,relaxed_lasso_wrapper,0.03341078758239746,subramanian
144,KNeighborsClassifier,0.3388557434082031,1,f_classif_wrapper,0.03466141223907471,subramanian
145,KNeighborsClassifier,0.38598358631134033,1,RFE_wrapper,0.0578455924987793,subramanian
146,KNeighborsClassifier,0.2892422676086426,1,relieff_wrapper,0.05335724353790283,subramanian
147,KNeighborsClassifier,0.26430046558380127,1,relaxed_lasso_wrapper,0.04313850402832031,subramanian
148,KNeighborsClassifier,0.2543269395828247,2,f_classif_wrapper,0.024933218955993652,subramanian
149,KNeighborsClassifier,0.2623056173324585,2,RFE_wrapper,0.029674887657165527,subramanian
150,KNeighborsClassifier,0.33511972427368164,2,relieff_wrapper,0.031914591789245605,subramanian
151,KNeighborsClassifier,0.2912372350692749,2,relaxed_lasso_wrapper,0.031914710998535156,subramanian
152,KNeighborsClassifier,0.2947201728820801,3,f_classif_wrapper,0.06857097148895264,subramanian
153,KNeighborsClassifier,0.27876460552215576,3,RFE_wrapper,0.04513382911682129,subramanian
154,KNeighborsClassifier,0.2710592746734619,3,relieff_wrapper,0.04089069366455078,subramanian
155,KNeighborsClassifier,0.2456047534942627,3,relaxed_lasso_wrapper,0.028922557830810547,subramanian
156,KNeighborsClassifier,0.2593224048614502,4,f_classif_wrapper,0.022936701774597168,subramanian
157,KNeighborsClassifier,0.26754677295684814,4,RFE_wrapper,0.023690342903137207,subramanian
158,KNeighborsClassifier,0.25283169746398926,4,relieff_wrapper,0.03216862678527832,subramanian
159,KNeighborsClassifier,0.317912220954895,4,relaxed_lasso_wrapper,0.04214167594909668,subramanian
160,KNeighborsClassifier,0.26505351066589355,5,f_classif_wrapper,0.07928764820098877,subramanian
161,KNeighborsClassifier,0.2650550603866577,5,RFE_wrapper,0.031415700912475586,subramanian
162,KNeighborsClassifier,0.2533310651779175,5,relieff_wrapper,0.03665745258331299,subramanian
163,KNeighborsClassifier,0.26978635787963867,5,relaxed_lasso_wrapper,0.025685667991638184,subramanian
164,KNeighborsClassifier,0.2934761047363281,10,f_classif_wrapper,0.03291213512420654,subramanian
165,KNeighborsClassifier,0.29323017597198486,10,RFE_wrapper,0.04438138008117676,subramanian
166,KNeighborsClassifier,0.28051090240478516,10,relieff_wrapper,0.0855250358581543,subramanian
167,KNeighborsClassifier,0.252585768699646,10,relaxed_lasso_wrapper,0.06059157848358154,subramanian
168,KNeighborsClassifier,0.3884758949279785,20,f_classif_wrapper,0.03241312503814697,subramanian
169,KNeighborsClassifier,0.4134089946746826,20,RFE_wrapper,0.028922557830810547,subramanian
170,KNeighborsClassifier,0.4074275493621826,20,relieff_wrapper,0.03117060661315918,subramanian
171,KNeighborsClassifier,0.49245309829711914,20,relaxed_lasso_wrapper,0.021442770957946777,subramanian
172,KNeighborsClassifier,0.41241562366485596,50,f_classif_wrapper,0.08677494525909424,subramanian
173,KNeighborsClassifier,0.405434250831604,50,RFE_wrapper,0.03366398811340332,subramanian
174,KNeighborsClassifier,0.26730072498321533,50,relieff_wrapper,0.031171679496765137,subramanian
175,KNeighborsClassifier,0.27876150608062744,50,relaxed_lasso_wrapper,0.03915047645568848,subramanian
176,KNeighborsClassifier,0.2792607545852661,100,f_classif_wrapper,0.04114377498626709,subramanian
177,KNeighborsClassifier,0.24909555912017822,100,RFE_wrapper,0.0289154052734375,subramanian
178,KNeighborsClassifier,0.2560771703720093,100,relieff_wrapper,0.02518594264984131,subramanian
179,KNeighborsClassifier,0.21094393730163574,100,relaxed_lasso_wrapper,0.034906625747680664,subramanian
0,GaussianNB,0.21743404865264893,1,f_classif_wrapper,0.025930285453796387,khan
1,GaussianNB,0.23214173316955566,1,RFE_wrapper,0.028423666954040527,khan
2,GaussianNB,0.2545813322067261,1,relieff_wrapper,0.02593088150024414,khan
3,GaussianNB,0.22390997409820557,1,relaxed_lasso_wrapper,0.03041839599609375,khan
4,GaussianNB,0.23513257503509521,2,f_classif_wrapper,0.02917647361755371,khan
5,GaussianNB,0.25632166862487793,2,RFE_wrapper,0.028922677040100098,khan
6,GaussianNB,0.2832496166229248,2,relieff_wrapper,0.023945212364196777,khan
7,GaussianNB,0.2977108955383301,2,relaxed_lasso_wrapper,0.026429176330566406,khan
8,GaussianNB,0.25682055950164795,3,f_classif_wrapper,0.024933218955993652,khan
9,GaussianNB,0.32963311672210693,3,RFE_wrapper,0.023935794830322266,khan
10,GaussianNB,0.26680195331573486,3,relieff_wrapper,0.0745542049407959,khan
11,GaussianNB,0.2859971523284912,3,relaxed_lasso_wrapper,0.02767956256866455,khan
12,GaussianNB,0.23638486862182617,4,f_classif_wrapper,0.023431777954101562,khan
13,GaussianNB,0.2426142692565918,4,RFE_wrapper,0.0234372615814209,khan
14,GaussianNB,0.24186205863952637,4,relieff_wrapper,0.0319138765335083,khan
15,GaussianNB,0.31567132472991943,4,relaxed_lasso_wrapper,0.031412601470947266,khan
16,GaussianNB,0.2969634532928467,5,f_classif_wrapper,0.024692177772521973,khan
17,GaussianNB,0.27602362632751465,5,RFE_wrapper,0.040392160415649414,khan
18,GaussianNB,0.229394793510437,5,relieff_wrapper,0.022194623947143555,khan
19,GaussianNB,0.2638019323348999,5,relaxed_lasso_wrapper,0.041641950607299805,khan
20,GaussianNB,0.27926087379455566,10,f_classif_wrapper,0.022938013076782227,khan
21,GaussianNB,0.2431110143661499,10,RFE_wrapper,0.032666563987731934,khan
22,GaussianNB,0.29247868061065674,10,relieff_wrapper,0.02293848991394043,khan
23,GaussianNB,0.27502524852752686,10,relaxed_lasso_wrapper,0.02593052387237549,khan
24,GaussianNB,0.3069409132003784,20,f_classif_wrapper,0.02593076229095459,khan
25,GaussianNB,0.28275322914123535,20,RFE_wrapper,0.028178095817565918,khan
26,GaussianNB,0.27602648735046387,20,relieff_wrapper,0.024434804916381836,khan
27,GaussianNB,0.29970812797546387,20,relaxed_lasso_wrapper,0.026683449745178223,khan
28,GaussianNB,0.3560652732849121,50,f_classif_wrapper,0.041643500328063965,khan
29,GaussianNB,0.3256409168243408,50,RFE_wrapper,0.045882463455200195,khan
30,GaussianNB,0.30369675159454346,50,relieff_wrapper,0.029175639152526855,khan
31,GaussianNB,0.3171672821044922,50,relaxed_lasso_wrapper,0.03041863441467285,khan
32,GaussianNB,0.2952260971069336,100,f_classif_wrapper,0.0359039306640625,khan
33,GaussianNB,0.293729305267334,100,RFE_wrapper,0.04637610912322998,khan
34,GaussianNB,0.31940698623657227,100,relieff_wrapper,0.023936152458190918,khan
35,GaussianNB,0.287239670753479,100,relaxed_lasso_wrapper,0.031170010566711426,khan
36,SVC,0.30819153785705566,1,f_classif_wrapper,0.0428851842880249,khan
37,SVC,0.3119276762008667,1,RFE_wrapper,0.1171947717666626,khan
38,SVC,0.307439923286438,1,relieff_wrapper,0.060337066650390625,khan
39,SVC,0.3333702087402344,1,relaxed_lasso_wrapper,0.032666563987731934,khan
40,SVC,0.3136768341064453,2,f_classif_wrapper,0.08976006507873535,khan
41,SVC,0.2889885902404785,2,RFE_wrapper,0.07904303073883057,khan
42,SVC,0.2932223081588745,2,relieff_wrapper,0.08827173709869385,khan
43,SVC,0.2543269395828247,2,relaxed_lasso_wrapper,0.05585038661956787,khan
44,SVC,0.3508230447769165,3,f_classif_wrapper,0.04912209510803223,khan
45,SVC,0.3191612958908081,3,RFE_wrapper,0.040392160415649414,khan
46,SVC,0.31068480014801025,3,relieff_wrapper,0.0870206356048584,khan
47,SVC,0.26854372024536133,3,relaxed_lasso_wrapper,0.052858710289001465,khan
48,SVC,0.2548351287841797,4,f_classif_wrapper,0.03540503978729248,khan
49,SVC,0.33162200450897217,4,RFE_wrapper,0.042893052101135254,khan
50,SVC,0.4485713243484497,4,relieff_wrapper,0.02792203426361084,khan
51,SVC,0.2969675064086914,4,relaxed_lasso_wrapper,0.28599750995635986,khan
52,SVC,0.32714056968688965,5,f_classif_wrapper,0.11269843578338623,khan
53,SVC,0.24385523796081543,5,RFE_wrapper,0.1366422176361084,khan
54,SVC,0.2625598907470703,5,relieff_wrapper,0.04837048053741455,khan
55,SVC,0.276273250579834,5,relaxed_lasso_wrapper,0.04139351844787598,khan
56,SVC,0.23737382888793945,10,f_classif_wrapper,0.03690075874328613,khan
57,SVC,0.28325843811035156,10,RFE_wrapper,0.03789865970611572,khan
58,SVC,0.29796433448791504,10,relieff_wrapper,0.039647817611694336,khan
59,SVC,0.29123616218566895,10,relaxed_lasso_wrapper,0.018450617790222168,khan
60,SVC,0.3099327087402344,20,f_classif_wrapper,0.05684828758239746,khan
61,SVC,0.2850010395050049,20,RFE_wrapper,0.05834388732910156,khan
62,SVC,0.26854681968688965,20,relieff_wrapper,0.0344080924987793,khan
63,SVC,0.25607597827911377,20,relaxed_lasso_wrapper,0.05136382579803467,khan
64,SVC,0.23662889003753662,50,f_classif_wrapper,0.029919743537902832,khan
65,SVC,0.32016026973724365,50,RFE_wrapper,0.03565859794616699,khan
66,SVC,0.2842479944229126,50,relieff_wrapper,0.049622178077697754,khan
67,SVC,0.2643013000488281,50,relaxed_lasso_wrapper,0.05859684944152832,khan
68,SVC,0.2558246850967407,100,f_classif_wrapper,0.02518641948699951,khan
69,SVC,0.2702862024307251,100,RFE_wrapper,0.031914353370666504,khan
70,SVC,0.25382113456726074,100,relieff_wrapper,0.029430270195007324,khan
71,SVC,0.2403569221496582,100,relaxed_lasso_wrapper,0.032911062240600586,khan
72,RandomForestClassifier,0.25333070755004883,1,f_classif_wrapper,0.29396796226501465,khan
73,RandomForestClassifier,0.29474377632141113,1,RFE_wrapper,0.24585187435150146,khan
74,RandomForestClassifier,0.29420506954193115,1,relieff_wrapper,0.2443549633026123,khan
75,RandomForestClassifier,0.3549560308456421,1,relaxed_lasso_wrapper,0.2705380916595459,khan
76,RandomForestClassifier,0.36691510677337646,2,f_classif_wrapper,0.27853333950042725,khan
77,RandomForestClassifier,0.33626747131347656,2,RFE_wrapper,0.2413623332977295,khan
78,RandomForestClassifier,0.2817554473876953,2,relieff_wrapper,0.2892892360687256,khan
79,RandomForestClassifier,0.26480913162231445,2,relaxed_lasso_wrapper,0.24534380435943604,khan
80,RandomForestClassifier,0.32788515090942383,3,f_classif_wrapper,0.25732123851776123,khan
81,RandomForestClassifier,0.37252092361450195,3,RFE_wrapper,0.2820088863372803,khan
82,RandomForestClassifier,0.3573094606399536,3,relieff_wrapper,0.328891396522522,khan
83,RandomForestClassifier,0.3341219425201416,3,relaxed_lasso_wrapper,0.3121718168258667,khan
84,RandomForestClassifier,0.38300085067749023,4,f_classif_wrapper,0.32315385341644287,khan
85,RandomForestClassifier,0.35257458686828613,4,RFE_wrapper,0.29896461963653564,khan
86,RandomForestClassifier,0.28125572204589844,4,relieff_wrapper,0.32564830780029297,khan
87,RandomForestClassifier,0.284501314163208,4,relaxed_lasso_wrapper,0.2685455083847046,khan
